2024-07-03 17:40:13 {'S1': 0, 'S2': 0, 'V1': 0, 'V2': 0}
2024-07-03 17:40:13 {'S1': 36, 'S2': 39, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 36, 'S2': 39, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 36, 'S2': 39, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 36, 'S2': 39, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 37, 'S2': 40, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 37, 'S2': 40, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 37, 'S2': 40, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 37, 'S2': 40, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 37, 'S2': 40, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 37, 'S2': 40, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 37, 'S2': 40, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 37, 'S2': 41, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 38, 'S2': 41, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 38, 'S2': 41, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 38, 'S2': 41, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 38, 'S2': 41, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 38, 'S2': 41, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 38, 'S2': 41, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 38, 'S2': 41, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 38, 'S2': 42, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 39, 'S2': 42, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 39, 'S2': 42, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 39, 'S2': 42, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 39, 'S2': 42, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 39, 'S2': 42, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 39, 'S2': 42, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 39, 'S2': 43, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 39, 'S2': 43, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 40, 'S2': 43, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 40, 'S2': 43, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 40, 'S2': 43, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 40, 'S2': 43, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 40, 'S2': 43, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 40, 'S2': 44, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 40, 'S2': 44, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 40, 'S2': 44, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 41, 'S2': 44, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 41, 'S2': 44, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 41, 'S2': 44, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 41, 'S2': 44, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 41, 'S2': 44, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 41, 'S2': 45, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 41, 'S2': 45, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 42, 'S2': 45, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 42, 'S2': 45, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 42, 'S2': 45, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 42, 'S2': 45, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 42, 'S2': 45, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 42, 'S2': 46, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 42, 'S2': 46, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 42, 'S2': 46, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 43, 'S2': 46, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 43, 'S2': 46, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 43, 'S2': 46, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 43, 'S2': 46, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 43, 'S2': 47, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 43, 'S2': 47, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 43, 'S2': 47, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 43, 'S2': 47, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 44, 'S2': 47, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 44, 'S2': 47, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 44, 'S2': 47, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 44, 'S2': 47, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 44, 'S2': 48, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 44, 'S2': 48, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 44, 'S2': 48, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 44, 'S2': 48, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 45, 'S2': 48, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 45, 'S2': 48, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 45, 'S2': 48, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 45, 'S2': 49, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 45, 'S2': 49, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 45, 'S2': 49, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 45, 'S2': 49, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 45, 'S2': 49, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 46, 'S2': 49, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 46, 'S2': 49, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 46, 'S2': 50, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 46, 'S2': 50, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 46, 'S2': 50, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 46, 'S2': 50, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 46, 'S2': 50, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 46, 'S2': 50, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 47, 'S2': 50, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 47, 'S2': 51, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 47, 'S2': 51, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 47, 'S2': 51, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 47, 'S2': 51, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 47, 'S2': 51, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 47, 'S2': 51, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 47, 'S2': 51, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 48, 'S2': 51, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 48, 'S2': 52, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 48, 'S2': 52, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 48, 'S2': 52, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 48, 'S2': 52, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 48, 'S2': 52, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 48, 'S2': 52, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 48, 'S2': 52, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 49, 'S2': 53, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 49, 'S2': 53, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 49, 'S2': 53, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 49, 'S2': 53, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 49, 'S2': 53, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 49, 'S2': 53, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 49, 'S2': 53, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 50, 'S2': 54, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 50, 'S2': 54, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 50, 'S2': 54, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 50, 'S2': 54, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 50, 'S2': 54, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 50, 'S2': 54, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 50, 'S2': 54, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 50, 'S2': 54, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 51, 'S2': 55, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 51, 'S2': 55, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 51, 'S2': 55, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 51, 'S2': 55, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 51, 'S2': 55, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 51, 'S2': 55, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 51, 'S2': 55, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 51, 'S2': 56, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 52, 'S2': 56, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 52, 'S2': 56, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 52, 'S2': 56, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 52, 'S2': 56, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 52, 'S2': 56, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 52, 'S2': 56, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 52, 'S2': 57, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 52, 'S2': 57, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 53, 'S2': 57, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 53, 'S2': 57, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 53, 'S2': 57, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 53, 'S2': 57, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 53, 'S2': 57, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 53, 'S2': 57, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 53, 'S2': 58, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 53, 'S2': 58, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 54, 'S2': 58, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 54, 'S2': 58, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 54, 'S2': 58, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 54, 'S2': 58, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 54, 'S2': 58, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 54, 'S2': 59, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 54, 'S2': 59, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 54, 'S2': 59, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 55, 'S2': 59, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 55, 'S2': 59, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 55, 'S2': 59, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 55, 'S2': 59, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 55, 'S2': 60, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 55, 'S2': 60, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 55, 'S2': 60, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 55, 'S2': 60, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 56, 'S2': 60, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 56, 'S2': 60, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 56, 'S2': 60, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 56, 'S2': 60, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 56, 'S2': 61, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 56, 'S2': 61, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 56, 'S2': 61, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 56, 'S2': 61, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 57, 'S2': 61, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 57, 'S2': 61, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 57, 'S2': 61, 'V1': 70, 'V2': 76}
2024-07-03 17:40:13 {'S1': 57, 'S2': 62, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 57, 'S2': 62, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 57, 'S2': 62, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 57, 'S2': 62, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 57, 'S2': 62, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 58, 'S2': 62, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 58, 'S2': 62, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 58, 'S2': 63, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 58, 'S2': 63, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 58, 'S2': 63, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 58, 'S2': 63, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 58, 'S2': 63, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 59, 'S2': 63, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 59, 'S2': 63, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 59, 'S2': 64, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 59, 'S2': 64, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 59, 'S2': 64, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 59, 'S2': 64, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 59, 'S2': 64, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 59, 'S2': 64, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 60, 'S2': 64, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 60, 'S2': 64, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 60, 'S2': 65, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 60, 'S2': 65, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 60, 'S2': 65, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 60, 'S2': 65, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 60, 'S2': 65, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 60, 'S2': 65, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 61, 'S2': 65, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 61, 'S2': 66, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 61, 'S2': 66, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 61, 'S2': 66, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 61, 'S2': 66, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 61, 'S2': 66, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 61, 'S2': 66, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 61, 'S2': 66, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 62, 'S2': 67, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 62, 'S2': 67, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 62, 'S2': 67, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 62, 'S2': 67, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 62, 'S2': 67, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 62, 'S2': 67, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 62, 'S2': 67, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 62, 'S2': 67, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 63, 'S2': 68, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 63, 'S2': 68, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 63, 'S2': 68, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 63, 'S2': 68, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 63, 'S2': 68, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 63, 'S2': 68, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 63, 'S2': 68, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 63, 'S2': 69, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 64, 'S2': 69, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 64, 'S2': 69, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 64, 'S2': 69, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 64, 'S2': 69, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 64, 'S2': 69, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 64, 'S2': 69, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 64, 'S2': 70, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 64, 'S2': 70, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 65, 'S2': 70, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 65, 'S2': 70, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 65, 'S2': 70, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 65, 'S2': 70, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 65, 'S2': 70, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 65, 'S2': 70, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 65, 'S2': 71, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 65, 'S2': 71, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 66, 'S2': 71, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 66, 'S2': 71, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 66, 'S2': 71, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 66, 'S2': 71, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 66, 'S2': 71, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 66, 'S2': 72, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 66, 'S2': 72, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 66, 'S2': 72, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 67, 'S2': 72, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 67, 'S2': 72, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 67, 'S2': 72, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 67, 'S2': 72, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 67, 'S2': 73, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 67, 'S2': 73, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 67, 'S2': 73, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 68, 'S2': 73, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 68, 'S2': 73, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 68, 'S2': 73, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 68, 'S2': 73, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 68, 'S2': 73, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 68, 'S2': 74, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 68, 'S2': 74, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 68, 'S2': 74, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 69, 'S2': 74, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 69, 'S2': 74, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 69, 'S2': 74, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 69, 'S2': 74, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 69, 'S2': 75, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 69, 'S2': 75, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 69, 'S2': 75, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 69, 'S2': 75, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 70, 'S2': 75, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 70, 'S2': 75, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 70, 'S2': 75, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 70, 'S2': 76, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 70, 'S2': 76, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 70, 'S2': 76, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 70, 'S2': 76, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 70, 'S2': 76, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 71, 'S2': 76, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 71, 'S2': 76, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 71, 'S2': 76, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 71, 'S2': 77, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 71, 'S2': 77, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 71, 'S2': 77, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 71, 'S2': 77, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 71, 'S2': 77, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 72, 'S2': 77, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 72, 'S2': 77, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 72, 'S2': 78, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 72, 'S2': 78, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 72, 'S2': 78, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 72, 'S2': 78, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 72, 'S2': 78, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 72, 'S2': 78, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 73, 'S2': 78, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 73, 'S2': 79, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 73, 'S2': 79, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 73, 'S2': 79, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 73, 'S2': 79, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 73, 'S2': 79, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 73, 'S2': 79, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 73, 'S2': 79, 'V1': 70, 'V2': 76}
2024-07-03 17:40:14 {'S1': 74, 'S2': 79, 'V1': 76, 'V2': 82}
2024-07-03 17:40:14 {'S1': 74, 'S2': 80, 'V1': 76, 'V2': 82}
2024-07-03 17:40:14 {'S1': 74, 'S2': 80, 'V1': 76, 'V2': 82}
2024-07-03 17:40:14 {'S1': 74, 'S2': 80, 'V1': 76, 'V2': 82}
2024-07-03 17:40:14 {'S1': 74, 'S2': 80, 'V1': 76, 'V2': 82}
2024-07-03 17:40:14 {'S1': 74, 'S2': 80, 'V1': 76, 'V2': 82}
2024-07-03 17:40:14 {'S1': 74, 'S2': 80, 'V1': 76, 'V2': 82}
